country,short_name,names,id,latitude,longitude,gtng_region,glims_id,rgi50_ids,rgi60_ids,rgi70_ids,wgi_id,parent_glacier_id,references,remarks
AF,PIR YAKH,,10452,35.595001,70.169998,14_south_asia_west,,,,,,,,"Local people call this glacier PIR YAKH which means ""Old Ice""."
AF,RGI60-13.10763,,156232,37.262384,73.525069,13_central_asia,,,RGI60-13.10763,,,,,
AF,RGI60-13.10764,,156233,37.258539,73.54661,13_central_asia,,,RGI60-13.10764,,,,,
AF,RGI60-13.10765,,156234,37.266134,73.542243,13_central_asia,,,RGI60-13.10765,,,,,
AF,RGI60-13.10766,,156235,37.273266,73.535659,13_central_asia,,,RGI60-13.10766,,,,,
AF,RGI60-13.10767,,156236,37.26782,73.557927,13_central_asia,,,RGI60-13.10767,,,,,
AF,RGI60-13.10768,,156237,37.270174,73.566393,13_central_asia,,,RGI60-13.10768,,,,,
AF,RGI60-13.10769,,156238,37.273807,73.576475,13_central_asia,,,RGI60-13.10769,,,,,
AF,RGI60-13.10770,,156239,37.284927,73.579521,13_central_asia,,,RGI60-13.10770,,,,,
AF,RGI60-13.10771,,156240,37.290455,73.565636,13_central_asia,,,RGI60-13.10771,,,,,
AF,RGI60-13.10772,,156241,37.296124,73.574452,13_central_asia,,,RGI60-13.10772,,,,,
AF,RGI60-13.10773,,156242,37.292148,73.58384,13_central_asia,,,RGI60-13.10773,,,,,
AF,RGI60-13.10774,,156243,37.309428,73.595,13_central_asia,,,RGI60-13.10774,,,,,
AF,RGI60-13.10775,,156244,37.309774,73.598329,13_central_asia,,,RGI60-13.10775,,,,,
AF,RGI60-13.10776,,156245,37.313393,73.601402,13_central_asia,,,RGI60-13.10776,,,,,
AF,RGI60-13.10777,,156246,37.306453,73.608867,13_central_asia,,,RGI60-13.10777,,,,,
AF,RGI60-13.10778,,156247,37.318674,73.585308,13_central_asia,,,RGI60-13.10778,,,,,
AF,RGI60-13.10779,,156248,37.32176,73.586684,13_central_asia,,,RGI60-13.10779,,,,,
AF,RGI60-13.10780,,156249,37.327819,73.591309,13_central_asia,,,RGI60-13.10780,,,,,
AF,RGI60-13.10781,,156250,37.330456,73.578525,13_central_asia,,,RGI60-13.10781,,,,,
AF,RGI60-13.10782,,156251,37.333876,73.568227,13_central_asia,,,RGI60-13.10782,,,,,
AF,RGI60-13.10783,,156252,37.33105,73.602606,13_central_asia,,,RGI60-13.10783,,,,,
AF,RGI60-13.10784,,156253,37.333045,73.599123,13_central_asia,,,RGI60-13.10784,,,,,
AF,RGI60-13.10785,,156254,37.338456,73.590729,13_central_asia,,,RGI60-13.10785,,,,,
AF,RGI60-13.10786,,156255,37.347063,73.598227,13_central_asia,,,RGI60-13.10786,,,,,
AF,RGI60-13.10787,,156256,37.350159,73.593218,13_central_asia,,,RGI60-13.10787,,,,,
AF,RGI60-13.10788,,156257,37.274338,73.54461,13_central_asia,,,RGI60-13.10788,,,,,
AF,RGI60-13.10791,,156259,37.287178,73.644577,13_central_asia,,,RGI60-13.10791,,,,,
AF,RGI60-13.10792,,156260,37.307826,73.636395,13_central_asia,,,RGI60-13.10792,,,,,
AF,RGI60-13.10793,,156261,37.30573,73.645294,13_central_asia,,,RGI60-13.10793,,,,,
AF,RGI60-13.10794,,156262,37.318271,73.675515,13_central_asia,,,RGI60-13.10794,,,,,
AF,RGI60-13.10795,,156263,37.329948,73.659124,13_central_asia,,,RGI60-13.10795,,,,,
AF,RGI60-13.10796,,156264,37.34641,73.65137,13_central_asia,,,RGI60-13.10796,,,,,
AF,RGI60-13.10797,,156265,37.341645,73.661235,13_central_asia,,,RGI60-13.10797,,,,,
AF,RGI60-13.10798,,156266,37.344982,73.67052,13_central_asia,,,RGI60-13.10798,,,,,
AF,RGI60-13.10799,,156267,37.354075,73.678562,13_central_asia,,,RGI60-13.10799,,,,,
AF,RGI60-13.10800,,156268,37.357585,73.66996,13_central_asia,,,RGI60-13.10800,,,,,
AF,RGI60-13.10801,,156269,37.344731,73.680626,13_central_asia,,,RGI60-13.10801,,,,,
AF,RGI60-13.10802,,156270,37.33137,73.723354,13_central_asia,,,RGI60-13.10802,,,,,
AF,RGI60-13.10803,,156271,37.326286,73.745168,13_central_asia,,,RGI60-13.10803,,,,,
AF,RGI60-13.10804,,156272,37.325291,73.738926,13_central_asia,,,RGI60-13.10804,,,,,
AF,RGI60-13.10805,,156273,37.363885,73.731924,13_central_asia,,,RGI60-13.10805,,,,,
AF,RGI60-13.10806,,156274,37.368019,73.740426,13_central_asia,,,RGI60-13.10806,,,,,
AF,RGI60-13.10807,,156275,37.3533,73.741707,13_central_asia,,,RGI60-13.10807,,,,,
AF,RGI60-13.10808,,156276,37.342383,73.748558,13_central_asia,,,RGI60-13.10808,,,,,
AF,RGI60-13.10809,,156277,37.33829,73.757945,13_central_asia,,,RGI60-13.10809,,,,,
AF,RGI60-13.10816,,156284,37.314762,73.700157,13_central_asia,,,RGI60-13.10816,,,,,
AF,RGI60-13.10821,,156289,37.24751,73.673107,13_central_asia,,,RGI60-13.10821,,,,,
AF,RGI60-13.10824,,156291,37.241877,73.720248,13_central_asia,,,RGI60-13.10824,,,,,
AF,RGI60-13.10826,,156293,37.231771,73.733464,13_central_asia,,,RGI60-13.10826,,,,,
AF,RGI60-13.10827,,156294,37.216303,73.730613,13_central_asia,,,RGI60-13.10827,,,,,
AF,RGI60-13.10828,,156295,37.21257,73.717189,13_central_asia,,,RGI60-13.10828,,,,,
AF,RGI60-13.10829,,156296,37.23805,73.674094,13_central_asia,,,RGI60-13.10829,,,,,
AF,RGI60-13.10831,,156297,37.241999,73.63101,13_central_asia,,,RGI60-13.10831,,,,,
AF,RGI60-13.10832,,156298,37.234244,73.64522,13_central_asia,,,RGI60-13.10832,,,,,
AF,RGI60-13.10833,,156299,37.225566,73.650121,13_central_asia,,,RGI60-13.10833,,,,,
AF,RGI60-13.10834,,156300,37.220545,73.644738,13_central_asia,,,RGI60-13.10834,,,,,
AF,RGI60-13.10835,,156301,37.211956,73.635235,13_central_asia,,,RGI60-13.10835,,,,,
AF,RGI60-13.10836,,156302,37.213269,73.657182,13_central_asia,,,RGI60-13.10836,,,,,
AF,RGI60-13.10837,,156303,37.231496,73.658067,13_central_asia,,,RGI60-13.10837,,,,,
AF,RGI60-13.10838,,156304,37.218967,73.66011,13_central_asia,,,RGI60-13.10838,,,,,
AF,RGI60-13.10841,,156307,37.220425,73.770146,13_central_asia,,,RGI60-13.10841,,,,,
AF,RGI60-13.10842,,156308,37.231129,73.765334,13_central_asia,,,RGI60-13.10842,,,,,
AF,RGI60-13.10848,,156314,37.224608,73.85184,13_central_asia,,,RGI60-13.10848,,,,,
AF,RGI60-13.10849,,156315,37.21848,73.844295,13_central_asia,,,RGI60-13.10849,,,,,
AF,RGI60-13.10850,,156316,37.200009,73.82828,13_central_asia,,,RGI60-13.10850,,,,,
AF,RGI60-13.10851,,156317,37.190009,73.824922,13_central_asia,,,RGI60-13.10851,,,,,
AF,RGI60-13.10852,,156318,37.185642,73.8362,13_central_asia,,,RGI60-13.10852,,,,,
AF,RGI60-13.10853,,156319,37.175888,73.829989,13_central_asia,,,RGI60-13.10853,,,,,
AF,RGI60-13.10854,,156320,37.179246,73.842346,13_central_asia,,,RGI60-13.10854,,,,,
AF,RGI60-13.10855,,156321,37.175742,73.852457,13_central_asia,,,RGI60-13.10855,,,,,
AF,RGI60-13.10856,,156322,37.172876,73.838498,13_central_asia,,,RGI60-13.10856,,,,,
AF,RGI60-13.10857,,156323,37.156254,73.854331,13_central_asia,,,RGI60-13.10857,,,,,
AF,RGI60-13.10858,,156324,37.151456,73.843347,13_central_asia,,,RGI60-13.10858,,,,,
AF,RGI60-13.10859,,156325,37.151329,73.863317,13_central_asia,,,RGI60-13.10859,,,,,
AF,RGI60-13.10860,,156326,37.154198,73.887828,13_central_asia,,,RGI60-13.10860,,,,,
AF,RGI60-13.10861,,156327,37.204231,73.841843,13_central_asia,,,RGI60-13.10861,,,,,
AF,RGI60-13.10862,,156328,37.210254,73.851915,13_central_asia,,,RGI60-13.10862,,,,,
AF,RGI60-13.10863,,156329,37.216276,73.865157,13_central_asia,,,RGI60-13.10863,,,,,
AF,RGI60-13.10864,,156330,37.1854,73.880428,13_central_asia,,,RGI60-13.10864,,,,,
AF,RGI60-13.10865,,156331,37.203205,73.895744,13_central_asia,,,RGI60-13.10865,,,,,
AF,RGI60-13.10866,,156332,37.214891,73.881339,13_central_asia,,,RGI60-13.10866,,,,,
AF,RGI60-13.10867,,156333,37.232756,73.852775,13_central_asia,,,RGI60-13.10867,,,,,
AF,RGI60-13.10868,,156334,37.240489,73.856819,13_central_asia,,,RGI60-13.10868,,,,,
AF,RGI60-13.10870,,156336,37.24301,73.850052,13_central_asia,,,RGI60-13.10870,,,,,
AF,RGI60-13.10962,,156427,37.351162,74.227536,13_central_asia,,,RGI60-13.10962,,,,,
AF,RGI60-13.10963,,156428,37.333327,74.225923,13_central_asia,,,RGI60-13.10963,,,,,
AF,RGI60-13.10964,,156429,37.327991,74.209716,13_central_asia,,,RGI60-13.10964,,,,,
AF,RGI60-13.10965,,156430,37.328169,74.164393,13_central_asia,,,RGI60-13.10965,,,,,
AF,RGI60-13.10966,,156431,37.330395,74.160994,13_central_asia,,,RGI60-13.10966,,,,,
AF,RGI60-13.10967,,156432,37.322792,74.165414,13_central_asia,,,RGI60-13.10967,,,,,
AF,RGI60-13.10968,,156433,37.317029,74.174073,13_central_asia,,,RGI60-13.10968,,,,,
AF,RGI60-13.10969,,156434,37.309879,74.184642,13_central_asia,,,RGI60-13.10969,,,,,
AF,RGI60-13.10970,,156435,37.308571,74.188255,13_central_asia,,,RGI60-13.10970,,,,,
AF,RGI60-13.10971,,156436,37.313647,74.145683,13_central_asia,,,RGI60-13.10971,,,,,
AF,RGI60-13.10972,,156437,37.318275,74.148365,13_central_asia,,,RGI60-13.10972,,,,,
AF,RGI60-13.10973,,156438,37.301696,74.14247,13_central_asia,,,RGI60-13.10973,,,,,
AF,RGI60-13.10974,,156439,37.29652,74.120989,13_central_asia,,,RGI60-13.10974,,,,,
AF,RGI60-13.10975,,156440,37.297508,74.13249,13_central_asia,,,RGI60-13.10975,,,,,
AF,RGI60-13.10976,,156441,37.292147,74.116345,13_central_asia,,,RGI60-13.10976,,,,,
AF,RGI60-13.10977,,156442,37.287176,74.11549,13_central_asia,,,RGI60-13.10977,,,,,
AF,RGI60-13.10978,,156443,37.282938,74.12814,13_central_asia,,,RGI60-13.10978,,,,,
AF,RGI60-13.10979,,156444,37.278153,74.115167,13_central_asia,,,RGI60-13.10979,,,,,
AF,RGI60-13.10980,,156445,37.268496,74.128234,13_central_asia,,,RGI60-13.10980,,,,,
AF,RGI60-13.10981,,156446,37.292228,74.164519,13_central_asia,,,RGI60-13.10981,,,,,
AF,RGI60-13.10982,,156447,37.294358,74.157237,13_central_asia,,,RGI60-13.10982,,,,,
AF,RGI60-13.10983,,156448,37.305561,74.069388,13_central_asia,,,RGI60-13.10983,,,,,
AF,RGI60-13.10984,,156449,37.298553,74.047374,13_central_asia,,,RGI60-13.10984,,,,,
AF,RGI60-13.10985,,156450,37.295228,74.053975,13_central_asia,,,RGI60-13.10985,,,,,
AF,RGI60-13.10986,,156451,37.288583,74.064479,13_central_asia,,,RGI60-13.10986,,,,,
AF,RGI60-13.10987,,156452,37.288016,74.072762,13_central_asia,,,RGI60-13.10987,,,,,
AF,RGI60-13.10988,,156453,37.295192,74.022553,13_central_asia,,,RGI60-13.10988,,,,,
AF,RGI60-13.10989,,156454,37.284467,74.029199,13_central_asia,,,RGI60-13.10989,,,,,
AF,RGI60-13.10990,,156455,37.27472,74.037762,13_central_asia,,,RGI60-13.10990,,,,,
AF,RGI60-13.10991,,156456,37.269501,74.044368,13_central_asia,,,RGI60-13.10991,,,,,
AF,RGI60-13.10992,,156457,37.256936,74.049389,13_central_asia,,,RGI60-13.10992,,,,,
AF,RGI60-13.10993,,156458,37.25949,74.058654,13_central_asia,,,RGI60-13.10993,,,,,
AF,RGI60-13.10994,,156459,37.257139,74.054543,13_central_asia,,,RGI60-13.10994,,,,,
AF,RGI60-13.10995,,156460,37.252282,74.066169,13_central_asia,,,RGI60-13.10995,,,,,
AF,RGI60-13.10996,,156461,37.280071,73.964451,13_central_asia,,,RGI60-13.10996,,,,,
AF,RGI60-13.10997,,156462,37.27204,73.975816,13_central_asia,,,RGI60-13.10997,,,,,
AF,RGI60-13.10998,,156463,37.270058,73.983911,13_central_asia,,,RGI60-13.10998,,,,,
AF,RGI60-13.10999,,156464,37.260481,74.001404,13_central_asia,,,RGI60-13.10999,,,,,
AF,RGI60-13.11000,,156465,37.265487,73.993437,13_central_asia,,,RGI60-13.11000,,,,,
AF,RGI60-13.11001,,156466,37.249106,74.008107,13_central_asia,,,RGI60-13.11001,,,,,
AF,RGI60-13.11002,,156467,37.242194,74.013919,13_central_asia,,,RGI60-13.11002,,,,,
AF,RGI60-13.11003,,156468,37.236656,74.018312,13_central_asia,,,RGI60-13.11003,,,,,
AF,RGI60-13.11004,,156469,37.270433,73.893067,13_central_asia,,,RGI60-13.11004,,,,,
AF,RGI60-13.11005,,156470,37.265371,73.901933,13_central_asia,,,RGI60-13.11005,,,,,
AF,RGI60-13.11006,,156471,37.266064,73.91267,13_central_asia,,,RGI60-13.11006,,,,,
AF,RGI60-13.11007,,156472,37.260405,73.921231,13_central_asia,,,RGI60-13.11007,,,,,
AF,RGI60-13.11008,,156473,37.25731,73.928316,13_central_asia,,,RGI60-13.11008,,,,,
AF,RGI60-13.11009,,156474,37.250931,73.936371,13_central_asia,,,RGI60-13.11009,,,,,
AF,RGI60-13.11010,,156475,37.250515,73.942436,13_central_asia,,,RGI60-13.11010,,,,,
AF,RGI60-13.11011,,156476,37.242466,73.945881,13_central_asia,,,RGI60-13.11011,,,,,
AF,RGI60-13.11012,,156477,37.243582,73.953545,13_central_asia,,,RGI60-13.11012,,,,,
AF,RGI60-13.11013,,156478,37.240217,73.960026,13_central_asia,,,RGI60-13.11013,,,,,
AF,RGI60-13.11014,,156479,37.231322,73.973121,13_central_asia,,,RGI60-13.11014,,,,,
AF,RGI60-13.11015,,156480,37.223549,73.977573,13_central_asia,,,RGI60-13.11015,,,,,
AF,RGI60-13.11016,,156481,37.256343,73.887722,13_central_asia,,,RGI60-13.11016,,,,,
AF,RGI60-13.11017,,156482,37.248594,73.901007,13_central_asia,,,RGI60-13.11017,,,,,
AF,RGI60-13.11018,,156483,37.23538,73.913677,13_central_asia,,,RGI60-13.11018,,,,,
AF,RGI60-13.11019,,156484,37.231801,73.917194,13_central_asia,,,RGI60-13.11019,,,,,
AF,RGI60-13.11020,,156485,37.226907,73.923994,13_central_asia,,,RGI60-13.11020,,,,,
AF,RGI60-13.11021,,156486,37.225455,73.927881,13_central_asia,,,RGI60-13.11021,,,,,
AF,RGI60-13.11022,,156487,37.222466,73.931651,13_central_asia,,,RGI60-13.11022,,,,,
AF,RGI60-13.11023,,156488,37.217305,73.935125,13_central_asia,,,RGI60-13.11023,,,,,
AF,RGI60-13.11024,,156489,37.217071,73.941756,13_central_asia,,,RGI60-13.11024,,,,,
AF,RGI60-13.11025,,156490,37.218817,73.741139,13_central_asia,,,RGI60-13.11025,,,,,
AF,RGI60-13.11026,,156491,37.112427,73.84331,13_central_asia,,,RGI60-13.11026,,,,,
AF,RGI60-13.11027,,156492,37.106654,73.855209,13_central_asia,,,RGI60-13.11027,,,,,
AF,RGI60-13.11028,,156493,37.118885,73.865009,13_central_asia,,,RGI60-13.11028,,,,,
AF,RGI60-13.11029,,156494,37.110486,73.871359,13_central_asia,,,RGI60-13.11029,,,,,
AF,RGI60-13.11030,,156495,37.107421,73.877494,13_central_asia,,,RGI60-13.11030,,,,,
AF,RGI60-13.11031,,156496,37.102971,73.892432,13_central_asia,,,RGI60-13.11031,,,,,
AF,RGI60-13.11032,,156497,37.101354,73.9039,13_central_asia,,,RGI60-13.11032,,,,,
AF,RGI60-13.11033,,156498,37.094028,73.78825,13_central_asia,,,RGI60-13.11033,,,,,
AF,RGI60-13.11034,,156499,37.079368,73.767722,13_central_asia,,,RGI60-13.11034,,,,,
AF,RGI60-13.11035,,156500,37.076772,73.758243,13_central_asia,,,RGI60-13.11035,,,,,
AF,RGI60-13.11036,,156501,37.069349,73.787828,13_central_asia,,,RGI60-13.11036,,,,,
AF,RGI60-13.11037,,156502,37.068994,73.794539,13_central_asia,,,RGI60-13.11037,,,,,
AF,RGI60-13.11038,,156503,37.16299,73.720186,13_central_asia,,,RGI60-13.11038,,,,,
AF,RGI60-13.11039,,156504,37.158528,73.709848,13_central_asia,,,RGI60-13.11039,,,,,
AF,RGI60-13.11040,,156505,37.173559,73.718972,13_central_asia,,,RGI60-13.11040,,,,,
AF,RGI60-13.11041,,156506,37.173203,73.72699,13_central_asia,,,RGI60-13.11041,,,,,
AF,RGI60-13.11042,,156507,37.159522,73.747425,13_central_asia,,,RGI60-13.11042,,,,,
AF,RGI60-13.11043,,156508,37.159254,73.752531,13_central_asia,,,RGI60-13.11043,,,,,
AF,RGI60-13.11044,,156509,37.151808,73.751219,13_central_asia,,,RGI60-13.11044,,,,,
AF,RGI60-13.11045,,156510,37.143065,73.755991,13_central_asia,,,RGI60-13.11045,,,,,
AF,RGI60-13.11046,,156511,37.134056,73.760655,13_central_asia,,,RGI60-13.11046,,,,,
AF,RGI60-13.11047,,156512,37.123865,73.751149,13_central_asia,,,RGI60-13.11047,,,,,
AF,RGI60-13.11048,,156513,37.122088,73.762221,13_central_asia,,,RGI60-13.11048,,,,,
AF,RGI60-13.11049,,156514,37.09804,73.764837,13_central_asia,,,RGI60-13.11049,,,,,
AF,RGI60-13.11050,,156515,37.15216,73.694958,13_central_asia,,,RGI60-13.11050,,,,,
AF,RGI60-13.11051,,156516,37.149436,73.684037,13_central_asia,,,RGI60-13.11051,,,,,
AF,RGI60-13.11052,,156517,37.153174,73.670952,13_central_asia,,,RGI60-13.11052,,,,,
AF,RGI60-13.11053,,156518,37.140778,73.674212,13_central_asia,,,RGI60-13.11053,,,,,
AF,RGI60-13.11054,,156519,37.138211,73.663643,13_central_asia,,,RGI60-13.11054,,,,,
AF,RGI60-13.11055,,156520,37.162769,73.664936,13_central_asia,,,RGI60-13.11055,,,,,
AF,RGI60-13.11056,,156521,37.170398,73.671005,13_central_asia,,,RGI60-13.11056,,,,,
AF,RGI60-13.11057,,156522,37.173409,73.677716,13_central_asia,,,RGI60-13.11057,,,,,
AF,RGI60-13.11058,,156523,37.165243,73.697908,13_central_asia,,,RGI60-13.11058,,,,,
AF,RGI60-13.11059,,156524,37.127112,73.70261,13_central_asia,,,RGI60-13.11059,,,,,
AF,RGI60-13.11060,,156525,37.117454,73.698891,13_central_asia,,,RGI60-13.11060,,,,,
AF,RGI60-13.11061,,156526,37.09849,73.688173,13_central_asia,,,RGI60-13.11061,,,,,
AF,RGI60-13.11062,,156527,37.098954,73.677759,13_central_asia,,,RGI60-13.11062,,,,,
AF,RGI60-13.11063,,156528,37.099309,73.673582,13_central_asia,,,RGI60-13.11063,,,,,
AF,RGI60-13.11064,,156529,37.087572,73.683285,13_central_asia,,,RGI60-13.11064,,,,,
AF,RGI60-13.11065,,156530,37.063915,73.689419,13_central_asia,,,RGI60-13.11065,,,,,
AF,RGI60-13.11067,,156531,37.22164,73.548943,13_central_asia,,,RGI60-13.11067,,,,,
AF,RGI60-13.11068,,156532,37.201178,73.534749,13_central_asia,,,RGI60-13.11068,,,,,
AF,RGI60-13.11069,,156533,37.19849,73.540309,13_central_asia,,,RGI60-13.11069,,,,,
AF,RGI60-13.11070,,156534,37.196995,73.547231,13_central_asia,,,RGI60-13.11070,,,,,
AF,RGI60-13.11071,,156535,37.193198,73.548057,13_central_asia,,,RGI60-13.11071,,,,,
AF,RGI60-13.11072,,156536,37.184097,73.555887,13_central_asia,,,RGI60-13.11072,,,,,
AF,RGI60-13.11073,,156537,37.176952,73.559546,13_central_asia,,,RGI60-13.11073,,,,,
AF,RGI60-13.11074,,156538,37.186073,73.527852,13_central_asia,,,RGI60-13.11074,,,,,
AF,RGI60-13.11076,,156539,37.188319,73.496503,13_central_asia,,,RGI60-13.11076,,,,,
AF,RGI60-13.11077,,156540,37.17225,73.461335,13_central_asia,,,RGI60-13.11077,,,,,
AF,RGI60-13.11078,,156541,37.117589,73.49174,13_central_asia,,,RGI60-13.11078,,,,,
AF,RGI60-13.11079,,156542,37.119415,73.502403,13_central_asia,,,RGI60-13.11079,,,,,
AF,RGI60-13.11086,,156549,37.405505,74.328065,13_central_asia,,,RGI60-13.11086,,,,,
AF,RGI60-13.11087,,156550,37.411126,74.346543,13_central_asia,,,RGI60-13.11087,,,,,
AF,RGI60-13.11095,,156558,37.393791,74.350941,13_central_asia,,,RGI60-13.11095,,,,,
AF,RGI60-13.11096,,156559,37.39306,74.355027,13_central_asia,,,RGI60-13.11096,,,,,
AF,RGI60-13.11100,,156563,37.386027,74.323132,13_central_asia,,,RGI60-13.11100,,,,,
AF,RGI60-13.11101,,156564,37.388911,74.31864,13_central_asia,,,RGI60-13.11101,,,,,
AF,RGI60-13.11112,,156575,37.071983,73.486665,13_central_asia,,,RGI60-13.11112,,,,,
AF,RGI60-13.11117,,156576,37.032743,73.496995,13_central_asia,,,RGI60-13.11117,,,,,
AF,RGI60-13.11125,,156577,37.038764,73.566316,13_central_asia,,,RGI60-13.11125,,,,,
AF,RGI60-13.11126,,156578,37.045448,73.645471,13_central_asia,,,RGI60-13.11126,,,,,
AF,RGI60-13.11141,,156588,37.310091,74.15668,13_central_asia,,,RGI60-13.11141,,,,,
AF,RGI60-13.11156,,156603,37.316826,73.591946,13_central_asia,,,RGI60-13.11156,,,,,
AF,RGI60-13.11157,,156604,37.270073,73.585981,13_central_asia,,,RGI60-13.11157,,,,,
AF,RGI60-13.11158,,156605,37.284024,73.6119,13_central_asia,,,RGI60-13.11158,,,,,
AF,RGI60-13.11159,,156606,37.318331,73.658219,13_central_asia,,,RGI60-13.11159,,,,,
AF,RGI60-13.11161,,156608,37.315808,73.688204,13_central_asia,,,RGI60-13.11161,,,,,
AF,RGI60-13.11163,,156610,37.32108,73.719679,13_central_asia,,,RGI60-13.11163,,,,,
AF,RGI60-13.11164,,156611,37.325363,73.733051,13_central_asia,,,RGI60-13.11164,,,,,
AF,RGI60-13.11165,,156612,37.358272,73.732513,13_central_asia,,,RGI60-13.11165,,,,,
AF,RGI60-13.11167,,156614,37.263429,73.607028,13_central_asia,,,RGI60-13.11167,,,,,
AF,RGI60-13.11168,,156615,37.247115,73.586398,13_central_asia,,,RGI60-13.11168,,,,,
AF,RGI60-13.11177,,156623,37.220741,73.850483,13_central_asia,,,RGI60-13.11177,,,,,
AF,RGI60-13.11178,,156624,37.205757,73.822281,13_central_asia,,,RGI60-13.11178,,,,,
AF,RGI60-13.11179,,156625,37.203831,73.837136,13_central_asia,,,RGI60-13.11179,,,,,
AF,RGI60-13.11180,,156626,37.210005,73.836113,13_central_asia,,,RGI60-13.11180,,,,,
AF,RGI60-13.11181,,156627,37.211856,73.872015,13_central_asia,,,RGI60-13.11181,,,,,
AF,RGI60-13.11182,,156628,37.168753,73.859123,13_central_asia,,,RGI60-13.11182,,,,,
AF,RGI60-13.11183,,156629,37.171521,73.855251,13_central_asia,,,RGI60-13.11183,,,,,
AF,RGI60-13.11184,,156630,37.160484,73.854713,13_central_asia,,,RGI60-13.11184,,,,,
AF,RGI60-13.11185,,156631,37.160476,73.852187,13_central_asia,,,RGI60-13.11185,,,,,
AF,RGI60-13.11186,,156632,37.154341,73.875866,13_central_asia,,,RGI60-13.11186,,,,,
AF,RGI60-13.11187,,156633,37.154434,73.87273,13_central_asia,,,RGI60-13.11187,,,,,
AF,RGI60-13.11188,,156634,37.154507,73.881291,13_central_asia,,,RGI60-13.11188,,,,,
AF,RGI60-13.11189,,156635,37.153719,73.884137,13_central_asia,,,RGI60-13.11189,,,,,
AF,RGI60-13.11190,,156636,37.098086,73.877921,13_central_asia,,,RGI60-13.11190,,,,,
AF,RGI60-13.11191,,156637,37.099799,73.887935,13_central_asia,,,RGI60-13.11191,,,,,
AF,RGI60-13.11192,,156638,37.254838,73.933846,13_central_asia,,,RGI60-13.11192,,,,,
AF,RGI60-13.11196,,156642,37.29422,73.96474,13_central_asia,,,RGI60-13.11196,,,,,
AF,RGI60-13.11200,,156646,37.318393,74.11411,13_central_asia,,,RGI60-13.11200,,,,,
AF,RGI60-13.11201,,156647,37.324643,74.153934,13_central_asia,,,RGI60-13.11201,,,,,
AF,RGI60-13.11202,,156648,37.32713,74.154429,13_central_asia,,,RGI60-13.11202,,,,,
AF,RGI60-13.11203,,156649,37.332176,74.157934,13_central_asia,,,RGI60-13.11203,,,,,
AF,RGI60-13.11204,,156650,37.338486,74.154209,13_central_asia,,,RGI60-13.11204,,,,,
AF,RGI60-13.11206,,156652,37.335986,74.213756,13_central_asia,,,RGI60-13.11206,,,,,
AF,RGI60-13.11209,,156655,37.347432,74.230167,13_central_asia,,,RGI60-13.11209,,,,,
AF,RGI60-13.11210,,156656,37.203133,73.888374,13_central_asia,,,RGI60-13.11210,,,,,
AF,RGI60-13.11211,,156657,37.203221,73.891527,13_central_asia,,,RGI60-13.11211,,,,,
AF,RGI60-13.11212,,156658,37.080189,73.773585,13_central_asia,,,RGI60-13.11212,,,,,
AF,RGI60-13.11213,,156659,37.065705,73.778671,13_central_asia,,,RGI60-13.11213,,,,,
AF,RGI60-13.11214,,156660,37.068535,73.773972,13_central_asia,,,RGI60-13.11214,,,,,
AF,RGI60-13.11215,,156661,37.093798,73.792083,13_central_asia,,,RGI60-13.11215,,,,,
AF,RGI60-13.11216,,156662,37.059033,73.558673,13_central_asia,,,RGI60-13.11216,,,,,
AF,RGI60-13.11220,,156663,37.121034,73.506985,13_central_asia,,,RGI60-13.11220,,,,,
AF,RGI60-13.11221,,156664,37.118589,73.482675,13_central_asia,,,RGI60-13.11221,,,,,
AF,RGI60-13.11222,,156665,37.206736,73.486967,13_central_asia,,,RGI60-13.11222,,,,,
AF,RGI60-13.11223,,156666,37.192564,73.524593,13_central_asia,,,RGI60-13.11223,,,,,
AF,RGI60-13.11224,,156667,37.221796,73.535101,13_central_asia,,,RGI60-13.11224,,,,,
AF,RGI60-13.11225,,156668,37.156,73.676,13_central_asia,,,RGI60-13.11225,,,,,
AF,RGI60-13.11226,,156669,37.269532,73.989347,13_central_asia,,,RGI60-13.11226,,,,,
AF,RGI60-13.11227,,156670,37.273788,73.974051,13_central_asia,,,RGI60-13.11227,,,,,
AF,RGI60-13.11228,,156671,37.27604,73.97096,13_central_asia,,,RGI60-13.11228,,,,,
AF,RGI60-13.11229,,156672,37.299242,74.122428,13_central_asia,,,RGI60-13.11229,,,,,
AF,RGI60-13.11232,,156675,37.380906,74.328878,13_central_asia,,,RGI60-13.11232,,,,,
AF,RGI60-13.11233,,156676,37.384531,74.327623,13_central_asia,,,RGI60-13.11233,,,,,
AF,RGI60-13.11234,,156677,37.401648,74.327602,13_central_asia,,,RGI60-13.11234,,,,,
AF,RGI60-13.11257,,156699,37.282679,73.618307,13_central_asia,,,RGI60-13.11257,,,,,
AF,RGI60-13.11342,,156774,37.075973,73.680406,13_central_asia,,,RGI60-13.11342,,,,,
AF,RGI60-13.11343,,156775,37.188759,73.735344,13_central_asia,,,RGI60-13.11343,,,,,
AF,RGI60-13.11344,,156776,37.201616,73.743967,13_central_asia,,,RGI60-13.11344,,,,,
AF,RGI60-13.11345,,156777,37.185045,73.746159,13_central_asia,,,RGI60-13.11345,,,,,
AF,RGI60-13.11346,,156778,37.18808,73.755109,13_central_asia,,,RGI60-13.11346,,,,,
